Loc Type,A,B,Source ID,AT Grp,FT Grp,AM_est,MD_est,PM_est,EV_est,EA_est,Daily_est,AT,FT,Daily_obs,AM_obs,MD_obs,PM_obs,EV_obs,EA_obs,AM_ratio,AM_diff,AM_pctdiff,AM_absdiff,AM_rmse,MD_ratio,MD_diff,MD_pctdiff,MD_absdiff,MD_rmse,PM_ratio,PM_diff,PM_pctdiff,PM_absdiff,PM_rmse,EV_ratio,EV_diff,EV_pctdiff,EV_absdiff,EV_rmse,EA_ratio,EA_diff,EA_pctdiff,EA_absdiff,EA_rmse,Daily_ratio,Daily_diff,Daily_pctdiff,Daily_absdiff,Daily_rmse,AB
SF Count,23336,23248,sfmta235,Urb,Loc,129.44868,410.0881,410.46964,167.29141,14.69613,1131.99396,3.0,11.0,1031.0,105.0,394.0,273.0,251.0,8.0,1.2328445714285714,24.448679999999996,23.28445714285714,24.448679999999996,24.448679999999996,1.0408327411167513,16.088099999999997,4.083274111675126,16.088099999999997,16.088099999999997,1.503551794871795,137.46964000000003,50.355179487179505,137.46964000000003,137.46964000000003,0.666499641434263,-83.70858999999999,-33.3500358565737,83.70858999999999,83.70858999999999,1.83701625,6.69613,83.701625,6.69613,6.69613,1.0979572841901066,100.99396000000002,9.795728419010672,100.99396000000002,100.99396000000002,23336 23248
SF Count,23248,23336,sfmta236,Urb,Loc,351.00232,330.59402,203.88927,137.64522,12.90919,1036.0400200000001,3.0,11.0,235.0,50.0,95.0,39.0,37.0,14.0,7.0200464,301.00232,602.00464,301.00232,301.00232,3.479937052631579,235.59402,247.99370526315792,235.59402,235.59402,5.227930000000001,164.88927,422.79300000000006,164.88927,164.88927,3.720141081081081,100.64522,272.0141081081081,100.64522,100.64522,0.922085,-1.0908099999999994,-7.791499999999996,1.0908099999999994,1.0908099999999994,4.408680936170214,801.0400200000001,340.8680936170213,801.0400200000001,801.0400200000001,23248 23336
SF Count,23336,23335,sfmta237,Urb,Loc,335.10449,286.00488,187.89882,125.2586,11.79113,946.05792,3.0,11.0,235.0,50.0,95.0,39.0,37.0,14.0,6.7020897999999995,285.10449,570.20898,285.10449,285.10449,3.0105776842105265,191.00488,201.05776842105266,191.00488,191.00488,4.817918461538461,148.89882,381.7918461538461,148.89882,148.89882,3.3853675675675676,88.2586,238.53675675675677,88.2586,88.2586,0.8422235714285715,-2.2088699999999992,-15.777642857142851,2.2088699999999992,2.2088699999999992,4.025778382978723,711.05792,302.57783829787235,711.05792,711.05792,23336 23335
SF Count,26170,26164,sfmta238,UrbBiz,Col,84.07184,112.71395,51.18156,149.54745,34.07675,431.59155,2.0,4.0,822.0,203.0,296.0,157.0,159.0,7.0,0.4141469950738916,-118.92816,-58.585300492610834,118.92816,118.92816,0.3807903716216216,-183.28605,-61.920962837837834,183.28605,183.28605,0.32599719745222927,-105.81844000000001,-67.40028025477707,105.81844000000001,105.81844000000001,0.94055,-9.452550000000002,-5.945000000000002,9.452550000000002,9.452550000000002,4.868107142857142,27.076749999999997,386.81071428571425,27.076749999999997,27.076749999999997,0.5250505474452555,-390.40845,-47.494945255474455,390.40845,390.40845,26170 26164
SF Count,26164,26170,sfmta239,UrbBiz,Col,25.1,43.85813,20.68333,43.83333,24.46667,157.94146,2.0,4.0,472.0,76.0,150.0,116.0,125.0,5.0,0.33026315789473687,-50.9,-66.97368421052632,50.9,50.9,0.29238753333333334,-106.14187,-70.76124666666666,106.14187,106.14187,0.17830456896551725,-95.31667,-82.16954310344828,95.31667,95.31667,0.35066664,-81.16667000000001,-64.93333600000001,81.16667000000001,81.16667000000001,4.893334,19.46667,389.33340000000004,19.46667,19.46667,0.3346217372881356,-314.05854,-66.53782627118645,314.05854,314.05854,26164 26170
SF Count,26183,26193,sfmta240,UrbBiz,Col,913.5979,1672.28247,857.93658,707.41455,64.28512,4215.51662,2.0,4.0,1415.0,392.0,507.0,282.0,212.0,22.0,2.330606887755102,521.5979,133.06068877551022,521.5979,521.5979,3.2983875147929,1165.28247,229.83875147928998,1165.28247,1165.28247,3.0423282978723405,575.93658,204.23282978723404,575.93658,575.93658,3.33686108490566,495.41454999999996,233.68610849056603,495.41454999999996,495.41454999999996,2.9220509090909093,42.285120000000006,192.20509090909096,42.285120000000006,42.285120000000006,2.9791636890459365,2800.5166200000003,197.91636890459364,2800.5166200000003,2800.5166200000003,26183 26193
SF Count,26193,26183,sfmta241,UrbBiz,Col,312.28397,1043.71631,887.5127,498.75504,60.6452,2802.91322,2.0,4.0,1016.0,158.0,329.0,271.0,251.0,7.0,1.9764808227848103,154.28397,97.64808227848101,154.28397,154.28397,3.17239,714.71631,217.239,714.71631,714.71631,3.2749546125461255,616.5127,227.49546125461256,616.5127,616.5127,1.98707187250996,247.75504,98.70718725099601,247.75504,247.75504,8.6636,53.6452,766.36,53.6452,53.6452,2.7587728543307084,1786.91322,175.87728543307085,1786.91322,1786.91322,26193 26183
SF Count,32984,26112,sfmta242,UrbBiz,Col,1103.44055,2292.77124,1413.04077,596.97705,34.68931,5440.91892,2.0,4.0,1434.0,274.0,442.0,356.0,352.0,10.0,4.027155291970803,829.44055,302.7155291970803,829.44055,829.44055,5.187265248868778,1850.77124,418.7265248868778,1850.77124,1850.77124,3.9692156460674157,1057.04077,296.9215646067416,1057.04077,1057.04077,1.6959575284090909,244.97704999999996,69.59575284090907,244.97704999999996,244.97704999999996,3.468931,24.68931,246.8931,24.68931,24.68931,3.794225188284519,4006.91892,279.4225188284519,4006.91892,4006.91892,32984 26112
SF Count,26112,32984,sfmta243,UrbBiz,Col,100.24586,193.10088,115.97532,136.37038,31.05761,576.75005,2.0,4.0,1311.0,320.0,462.0,292.0,215.0,22.0,0.3132683125,-219.75414,-68.67316875,219.75414,219.75414,0.4179672727272727,-268.89912000000004,-58.20327272727274,268.89912000000004,268.89912000000004,0.3971757534246575,-176.02468,-60.282424657534236,176.02468,176.02468,0.6342808372093024,-78.62961999999999,-36.57191627906976,78.62961999999999,78.62961999999999,1.4117095454545454,9.05761,41.17095454545455,9.05761,9.05761,0.4399313882532418,-734.24995,-56.00686117467583,734.24995,734.24995,26112 32984
SF Count,21203,21197,sfmta244,UrbBiz,Col,1023.94812,2055.08081,877.2168,779.52771,167.80534,4903.57878,2.0,4.0,2224.0,575.0,726.0,446.0,418.0,59.0,1.7807793391304347,448.94812,78.07793391304348,448.94812,448.94812,2.830689820936639,1329.08081,183.06898209366392,1329.08081,1329.08081,1.966853811659193,431.21680000000003,96.6853811659193,431.21680000000003,431.21680000000003,1.864898827751196,361.52770999999996,86.48988277511961,361.52770999999996,361.52770999999996,2.8441583050847457,108.80534,184.41583050847458,108.80534,108.80534,2.204846573741007,2679.57878,120.4846573741007,2679.57878,2679.57878,21203 21197
SF Count,21197,21203,sfmta245,UrbBiz,Col,210.61549,802.04059,828.01514,430.26227,52.46217,2323.3956599999997,2.0,4.0,2626.0,467.0,781.0,847.0,500.0,31.0,0.4509967665952891,-256.38451,-54.90032334047109,256.38451,256.38451,1.0269405761843788,21.040589999999952,2.694057618437894,21.040589999999952,21.040589999999952,0.977585761511216,-18.984860000000026,-2.2414238488783975,18.984860000000026,18.984860000000026,0.86052454,-69.73773,-13.947545999999999,69.73773,69.73773,1.692328064516129,21.46217,69.2328064516129,21.46217,21.46217,0.8847660548362527,-302.6043400000003,-11.523394516374728,302.6043400000003,302.6043400000003,21197 21203
SF Count,21044,21043,sfmta246,UrbBiz,Col,1619.50696,3122.82568,1302.37122,1362.72388,289.62436,7697.052099999999,2.0,4.0,3419.0,521.0,1054.0,1070.0,725.0,49.0,3.108458656429942,1098.50696,210.84586564299423,1098.50696,1098.50696,2.9628327134724857,2068.82568,196.28327134724856,2068.82568,2068.82568,1.2171693644859813,232.37122,21.71693644859813,232.37122,232.37122,1.8796191448275863,637.72388,87.96191448275862,637.72388,637.72388,5.910701224489796,240.62436000000002,491.0701224489796,240.62436000000002,240.62436000000002,2.2512582918982154,4278.052099999999,125.12582918982156,4278.052099999999,4278.052099999999,21044 21043
SF Count,21043,21044,sfmta247,UrbBiz,Col,460.4624,1626.81555,1334.92871,1094.20935,115.26161,4631.6776199999995,2.0,4.0,4365.0,1071.0,1515.0,840.0,792.0,147.0,0.42993688141923436,-610.5376,-57.006311858076565,610.5376,610.5376,1.0738056435643564,111.81555000000003,7.380564356435645,111.81555000000003,111.81555000000003,1.5892008452380952,494.9287099999999,58.920084523809514,494.9287099999999,494.9287099999999,1.3815774621212122,302.2093500000001,38.157746212121225,302.2093500000001,302.2093500000001,0.7840925850340137,-31.738389999999995,-21.590741496598636,31.738389999999995,31.738389999999995,1.0610945292096219,266.6776199999995,6.1094529209621875,266.6776199999995,266.6776199999995,21043 21044
SF Count,23248,23247,sfmta248,Urb,Loc,344.91699,572.24805,293.93219,324.83383,51.43385,1587.36491,3.0,11.0,389.0,44.0,146.0,100.0,98.0,1.0,7.8390225,300.91699,683.90225,300.91699,300.91699,3.919507191780822,426.24805000000003,291.95071917808224,426.24805000000003,426.24805000000003,2.9393219,193.93219,193.93219,193.93219,193.93219,3.314630918367347,226.83382999999998,231.4630918367347,226.83382999999998,226.83382999999998,51.43385,50.43385,5043.385,50.43385,50.43385,4.080629588688946,1198.36491,308.0629588688946,1198.36491,1198.36491,23248 23247
SF Count,23247,23248,sfmta249,Urb,Loc,152.28107,466.81393,246.48807,263.08704,34.73271,1163.40282,3.0,11.0,415.0,60.0,161.0,103.0,87.0,4.0,2.5380178333333334,92.28107,153.80178333333333,92.28107,92.28107,2.8994654037267082,305.81393,189.94654037267082,305.81393,305.81393,2.393088058252427,143.48807,139.30880582524273,143.48807,143.48807,3.0239889655172414,176.08704,202.39889655172414,176.08704,176.08704,8.6831775,30.732709999999997,768.3177499999999,30.732709999999997,30.732709999999997,2.8033802891566264,748.40282,180.33802891566268,748.40282,748.40282,23247 23248
SF Count,25682,25675,sfmta250,Core/CBD,Loc,1.23333,4.71667,36.62004,10.31667,0.06667,52.95338000000001,1.0,11.0,332.5,36.5,124.0,98.0,73.0,1.0,0.03378986301369863,-35.26667,-96.62101369863014,35.26667,35.26667,0.03803766129032258,-119.28333,-96.19623387096775,119.28333,119.28333,0.37367387755102044,-61.37996,-62.632612244897956,61.37996,61.37996,0.14132424657534248,-62.68333,-85.86757534246576,62.68333,62.68333,0.06667,-0.93333,-93.333,0.93333,0.93333,0.15925828571428574,-279.54661999999996,-84.07417142857142,279.54661999999996,279.54661999999996,25682 25675
SF Count,25675,25682,sfmta251,Core/CBD,Loc,40.95377,125.95711,93.32159,106.06747,9.26612,375.56606,1.0,11.0,219.0,32.0,89.0,46.5,51.0,0.5,1.2798053125,8.953769999999999,27.980531249999995,8.953769999999999,8.953769999999999,1.4152484269662922,36.95711,41.524842696629214,36.95711,36.95711,2.0069159139784944,46.82159,100.69159139784946,46.82159,46.82159,2.0797543137254904,55.06747,107.97543137254901,55.06747,55.06747,18.53224,8.76612,1753.2240000000002,8.76612,8.76612,1.714913515981735,156.56606,71.49135159817351,156.56606,156.56606,25675 25682
SF Count,23708,23709,sfmta252,UrbBiz,Loc,162.42134,352.62183,209.32608,172.60179,20.44009,917.41113,2.0,11.0,848.0,215.0,271.0,193.0,157.5,11.5,0.7554480930232558,-52.57866000000001,-24.455190697674425,52.57866000000001,52.57866000000001,1.3011875645756457,81.62182999999999,30.118756457564572,81.62182999999999,81.62182999999999,1.0845910880829015,16.32607999999999,8.45910880829015,16.32607999999999,16.32607999999999,1.0958843809523808,15.101789999999994,9.588438095238091,15.101789999999994,15.101789999999994,1.7773991304347827,8.940090000000001,77.73991304347827,8.940090000000001,8.940090000000001,1.0818527476415094,69.41112999999996,8.185274764150938,69.41112999999996,69.41112999999996,23708 23709
SF Count,23709,23708,sfmta253,UrbBiz,Loc,81.41074,241.70949,191.99239,108.27916,2.30726,625.6990400000001,2.0,11.0,1192.5,173.0,384.0,352.5,272.5,10.5,0.47058231213872836,-91.58926,-52.94176878612716,91.58926,91.58926,0.629451796875,-142.29051,-37.054820312500006,142.29051,142.29051,0.5446592624113475,-160.50761,-45.53407375886525,160.50761,160.50761,0.3973547155963303,-164.22084,-60.26452844036697,164.22084,164.22084,0.2197390476190476,-8.19274,-78.02609523809524,8.19274,8.19274,0.524695211740042,-566.8009599999999,-47.5304788259958,566.8009599999999,566.8009599999999,23709 23708
SF Count,26405,26404,sfmta254,UrbBiz,Loc,13.09736,51.98954,21.25561,38.39931,2.23228,126.9741,2.0,11.0,146.0,18.0,17.0,39.0,71.0,1.0,0.7276311111111111,-4.90264,-27.23688888888889,4.90264,4.90264,3.0582082352941176,34.98954,205.82082352941177,34.98954,34.98954,0.545015641025641,-17.74439,-45.4984358974359,17.74439,17.74439,0.5408353521126761,-32.60069,-45.9164647887324,32.60069,32.60069,2.23228,1.2322799999999998,123.22799999999998,1.2322799999999998,1.2322799999999998,0.8696856164383562,-19.025899999999993,-13.03143835616438,19.025899999999993,19.025899999999993,26405 26404
SF Count,26360,26076,sfmta255,Core/CBD,Loc,218.3055,518.06262,211.14278,159.8317,17.01919,1124.3617900000002,1.0,11.0,708.0,179.5,254.0,140.0,129.5,5.0,1.2161866295264623,38.805499999999995,21.618662952646236,38.805499999999995,38.805499999999995,2.0396166141732284,264.06262000000004,103.96166141732286,264.06262000000004,264.06262000000004,1.5081627142857141,71.14277999999999,50.816271428571426,71.14277999999999,71.14277999999999,1.2342216216216217,30.331700000000012,23.42216216216217,30.331700000000012,30.331700000000012,3.4038379999999995,12.019189999999998,240.38379999999995,12.019189999999998,12.019189999999998,1.5880816242937856,416.36179000000016,58.808162429378555,416.36179000000016,416.36179000000016,26360 26076
SF Count,26076,26360,sfmta256,Core/CBD,Loc,52.48219,186.28328,136.93071,126.54087,7.51526,509.75231,1.0,11.0,688.0,118.0,261.5,180.0,119.5,9.0,0.4447643220338983,-65.51781,-55.523567796610166,65.51781,65.51781,0.7123643594646271,-75.21672000000001,-28.763564053537287,75.21672000000001,75.21672000000001,0.7607261666666667,-43.069289999999995,-23.92738333333333,43.069289999999995,43.069289999999995,1.0589194142259415,7.040869999999998,5.891941422594141,7.040869999999998,7.040869999999998,0.8350288888888888,-1.4847400000000004,-16.497111111111114,1.4847400000000004,1.4847400000000004,0.7409190552325582,-178.24768999999998,-25.908094476744182,178.24768999999998,178.24768999999998,26076 26360
SF Count,26049,26044,sfmta257,Core/CBD,Loc,206.27866,395.90527,154.8634,170.55765,35.85828,963.4632599999999,1.0,11.0,2431.0,433.0,915.0,477.0,533.0,73.0,0.47639413394919167,-226.72134,-52.360586605080826,226.72134,226.72134,0.4326833551912568,-519.09473,-56.73166448087432,519.09473,519.09473,0.3246612159329141,-322.1366,-67.5338784067086,322.1366,322.1366,0.31999559099437147,-362.44235000000003,-68.00044090056285,362.44235000000003,362.44235000000003,0.49120931506849314,-37.14172,-50.87906849315068,37.14172,37.14172,0.39632384204031257,-1467.53674,-60.36761579596873,1467.53674,1467.53674,26049 26044
SF Count,26044,26049,sfmta258,Core/CBD,Loc,62.98322,168.0108,111.63881,149.29935,35.30504,527.23722,1.0,11.0,2506.0,380.0,959.0,547.0,589.0,31.0,0.16574531578947369,-317.01678,-83.42546842105263,317.01678,317.01678,0.17519374348279457,-790.9892,-82.48062565172054,790.9892,790.9892,0.20409288848263255,-435.36118999999997,-79.59071115173674,435.36118999999997,435.36118999999997,0.2534793718166384,-439.70065,-74.65206281833616,439.70065,439.70065,1.138872258064516,4.305039999999998,13.887225806451605,4.305039999999998,4.305039999999998,0.21038995211492417,-1978.76278,-78.96100478850758,1978.76278,1978.76278,26044 26049
SF Count,25191,25186,sfmta259,Core/CBD,Col,1237.81775,1532.62048,390.84177,564.20966,98.3321,3823.82176,1.0,4.0,3964.0,670.0,1547.0,741.0,927.0,79.0,1.8474891791044774,567.8177499999999,84.74891791044776,567.8177499999999,567.8177499999999,0.9907048998060763,-14.379519999999957,-0.9295100193923695,14.379519999999957,14.379519999999957,0.5274517813765183,-350.15823,-47.25482186234818,350.15823,350.15823,0.6086404099244875,-362.79034,-39.13595900755124,362.79034,362.79034,1.2447101265822784,19.332099999999997,24.471012658227846,19.332099999999997,19.332099999999997,0.9646371745711402,-140.1782400000002,-3.5362825428859783,140.1782400000002,140.1782400000002,25191 25186
SF Count,25186,25191,sfmta260,Core/CBD,Col,41.74952,105.71539,55.05978,97.69478,33.86071,334.08018,1.0,4.0,1799.0,223.0,679.0,377.0,469.0,51.0,0.18721757847533632,-181.25048,-81.27824215246638,181.25048,181.25048,0.15569276877761415,-573.28461,-84.43072312223859,573.28461,573.28461,0.14604716180371355,-321.94022,-85.39528381962866,321.94022,321.94022,0.20830443496801704,-371.30522,-79.16955650319831,371.30522,371.30522,0.6639354901960783,-17.139290000000003,-33.60645098039216,17.139290000000003,17.139290000000003,0.18570326848249027,-1464.91982,-81.42967315175098,1464.91982,1464.91982,25186 25191
SF Count,20996,24889,sfmta261,UrbBiz,Col,84.96601,338.4213,204.02492,264.13223,10.63776,902.1822199999998,2.0,4.0,883.0,171.5,312.0,168.5,213.5,17.5,0.4954286297376093,-86.53399,-50.457137026239074,86.53399,86.53399,1.0846836538461537,26.421299999999974,8.468365384615376,26.421299999999974,26.421299999999974,1.2108303857566767,35.52492000000001,21.08303857566766,35.52492000000001,35.52492000000001,1.2371533021077283,50.63222999999999,23.71533021077283,50.63222999999999,50.63222999999999,0.607872,-6.86224,-39.212799999999994,6.86224,6.86224,1.021723918459796,19.182219999999802,2.1723918459795923,19.182219999999802,19.182219999999802,20996 24889
SF Count,24889,24890,sfmta262,UrbBiz,Col,82.89934,334.35464,202.60825,257.09891,10.40443,887.3655699999999,2.0,4.0,883.0,171.5,312.0,168.5,213.5,17.5,0.48337807580174924,-88.60066,-51.66219241982507,88.60066,88.60066,1.0716494871794873,22.354640000000018,7.164948717948724,22.354640000000018,22.354640000000018,1.2024228486646884,34.10825,20.24228486646884,34.10825,34.10825,1.2042103512880562,43.59890999999999,20.421035128805613,43.59890999999999,43.59890999999999,0.5945388571428571,-7.09557,-40.54611428571428,7.09557,7.09557,1.0049440203850508,4.365569999999934,0.49440203850508885,4.365569999999934,4.365569999999934,24889 24890
SF Count,24890,24891,sfmta263,UrbBiz,Col,86.18267,339.87131,206.60825,270.61557,10.83776,914.1155600000001,2.0,4.0,883.0,171.5,312.0,168.5,213.5,17.5,0.5025228571428572,-85.31733,-49.74771428571428,85.31733,85.31733,1.0893311217948718,27.871309999999994,8.933112179487178,27.871309999999994,27.871309999999994,1.2261617210682492,38.10825,22.616172106824926,38.10825,38.10825,1.2675202341920375,57.11556999999999,26.75202341920374,57.11556999999999,57.11556999999999,0.6193005714285714,-6.662240000000001,-38.06994285714286,6.662240000000001,6.662240000000001,1.0352384597961495,31.115560000000073,3.5238459796149577,31.115560000000073,31.115560000000073,24890 24891
SF Count,24891,33225,sfmta264,UrbBiz,Col,82.89934,334.35464,202.60825,257.09891,10.40443,887.3655699999999,2.0,4.0,883.0,171.5,312.0,168.5,213.5,17.5,0.48337807580174924,-88.60066,-51.66219241982507,88.60066,88.60066,1.0716494871794873,22.354640000000018,7.164948717948724,22.354640000000018,22.354640000000018,1.2024228486646884,34.10825,20.24228486646884,34.10825,34.10825,1.2042103512880562,43.59890999999999,20.421035128805613,43.59890999999999,43.59890999999999,0.5945388571428571,-7.09557,-40.54611428571428,7.09557,7.09557,1.0049440203850508,4.365569999999934,0.49440203850508885,4.365569999999934,4.365569999999934,24891 33225
SF Count,33225,21180,sfmta265,UrbBiz,Col,82.89934,334.35464,202.60825,257.09891,10.40443,887.3655699999999,2.0,4.0,883.0,171.5,312.0,168.5,213.5,17.5,0.48337807580174924,-88.60066,-51.66219241982507,88.60066,88.60066,1.0716494871794873,22.354640000000018,7.164948717948724,22.354640000000018,22.354640000000018,1.2024228486646884,34.10825,20.24228486646884,34.10825,34.10825,1.2042103512880562,43.59890999999999,20.421035128805613,43.59890999999999,43.59890999999999,0.5945388571428571,-7.09557,-40.54611428571428,7.09557,7.09557,1.0049440203850508,4.365569999999934,0.49440203850508885,4.365569999999934,4.365569999999934,33225 21180
SF Count,21180,21183,sfmta266,UrbBiz,Loc,37.153,143.27843,84.00243,121.15287,5.4154,391.00212999999997,2.0,11.0,578.5,106.0,202.0,125.0,135.5,10.0,0.3505,-68.84700000000001,-64.95,68.84700000000001,68.84700000000001,0.7092991584158416,-58.721570000000014,-29.07008415841585,58.721570000000014,58.721570000000014,0.67201944,-40.997569999999996,-32.798055999999995,40.997569999999996,40.997569999999996,0.8941171217712177,-14.347130000000007,-10.588287822878234,14.347130000000007,14.347130000000007,0.54154,-4.5846,-45.846,4.5846,4.5846,0.6758895937770094,-187.49787000000003,-32.411040622299055,187.49787000000003,187.49787000000003,21180 21183
SF Count,21183,21180,sfmta267,UrbBiz,Loc,174.08498,405.30014,212.66914,156.99979,11.89929,960.9533399999999,2.0,11.0,378.0,74.5,138.5,63.0,93.0,9.0,2.3367111409395975,99.58498,133.67111409395974,99.58498,99.58498,2.9263548014440435,266.80014,192.6354801444043,266.80014,266.80014,3.375700634920635,149.66914,237.5700634920635,149.66914,149.66914,1.6881697849462365,63.99978999999999,68.81697849462365,63.99978999999999,63.99978999999999,1.3221433333333334,2.8992900000000006,32.214333333333336,2.8992900000000006,2.8992900000000006,2.542204603174603,582.9533399999999,154.2204603174603,582.9533399999999,582.9533399999999,21183 21180
SF Count,25817,25819,sfmta268,Core/CBD,Loc,292.53424,614.46698,330.05252,324.457,38.69103,1600.2017700000001,1.0,11.0,1189.6666666666645,219.666666666666,448.333333333333,250.333333333333,253.666666666666,17.6666666666666,1.3317188467374852,72.86757333333401,33.17188467374851,72.86757333333401,72.86757333333401,1.3705583197026034,166.13364666666706,37.055831970260336,166.13364666666706,166.13364666666706,1.3184521438082575,79.71918666666701,31.845214380825748,79.71918666666701,79.71918666666701,1.2790683311432358,70.79033333333399,27.906833114323593,70.79033333333399,70.79033333333399,2.1900583018868005,21.024363333333397,119.00583018868005,21.024363333333397,21.024363333333397,1.3450841440179349,410.53510333333566,34.50841440179348,410.53510333333566,410.53510333333566,25817 25819
SF Count,25819,25817,sfmta269,Core/CBD,Loc,417.03732,1052.12939,619.93713,691.38959,75.78438,2856.2778099999996,1.0,11.0,2025.6666666666652,264.0,730.666666666666,500.333333333333,511.333333333333,19.3333333333333,1.5796868181818182,153.03732000000002,57.96868181818182,153.03732000000002,153.03732000000002,1.4399581067518263,321.4627233333341,43.99581067518263,321.4627233333341,321.4627233333341,1.2390482278481023,119.60379666666705,23.90482278481022,119.60379666666705,119.60379666666705,1.352130880052152,180.05625666666703,35.21308800521522,180.05625666666703,180.05625666666703,3.919881724137938,56.4510466666667,291.9881724137938,56.4510466666667,56.4510466666667,1.4100433486917896,830.6111433333344,41.004334869178955,830.6111433333344,830.6111433333344,25819 25817
SF Count,25819,25830,sfmta270,Core/CBD,Loc,269.1524,545.78961,280.82181,312.27365,31.84789,1439.8853600000002,1.0,11.0,4402.0,595.0,1618.0,1146.0,1004.0,39.0,0.452356974789916,-325.8476,-54.7643025210084,325.8476,325.8476,0.3373236155747837,-1072.21039,-66.26763844252163,1072.21039,1072.21039,0.24504520942408378,-865.17819,-75.49547905759162,865.17819,865.17819,0.3110295318725099,-691.72635,-68.89704681274901,691.72635,691.72635,0.8166125641025641,-7.15211,-18.338743589743594,7.15211,7.15211,0.3270979918218992,-2962.11464,-67.29020081781009,2962.11464,2962.11464,25819 25830
SF Count,25830,25819,sfmta271,Core/CBD,Loc,545.64697,1079.70801,575.28485,450.97287,39.48486,2691.09756,1.0,11.0,1493.0,264.0,590.0,297.0,326.0,16.0,2.0668445833333333,281.64697,106.68445833333334,281.64697,281.64697,1.8300135762711864,489.70801000000006,83.00135762711865,489.70801000000006,489.70801000000006,1.936986026936027,278.28485,93.6986026936027,278.28485,278.28485,1.3833523619631902,124.97287,38.335236196319016,124.97287,124.97287,2.46780375,23.484859999999998,146.780375,23.484859999999998,23.484859999999998,1.8024765974547892,1198.0975600000002,80.24765974547891,1198.0975600000002,1198.0975600000002,25830 25819
SF Count,25780,33154,sfmta272,Core/CBD,Loc,351.62796,838.35925,491.69934,470.63318,43.64682,2195.9665499999996,1.0,11.0,2011.0,417.0,740.0,414.5,416.0,23.5,0.8432325179856115,-65.37204000000003,-15.676748201438857,65.37204000000003,65.37204000000003,1.1329179054054053,98.35924999999997,13.291790540540537,98.35924999999997,98.35924999999997,1.1862468998793727,77.19934,18.624689987937277,77.19934,77.19934,1.1313297596153846,54.63317999999998,13.132975961538456,54.63317999999998,54.63317999999998,1.857311489361702,20.146819999999998,85.73114893617021,20.146819999999998,20.146819999999998,1.0919773993038289,184.96654999999964,9.197739930382877,184.96654999999964,184.96654999999964,25780 33154
SF Count,33154,25781,sfmta273,Core/CBD,Loc,346.14462,826.65924,481.18268,427.76651,42.26349,2124.0165399999996,1.0,11.0,2011.0,417.0,740.0,414.5,416.0,23.5,0.8300830215827337,-70.85538000000003,-16.991697841726623,70.85538000000003,70.85538000000003,1.117107081081081,86.65923999999995,11.710708108108102,86.65923999999995,86.65923999999995,1.1608749819059108,66.68268,16.087498190591074,66.68268,66.68268,1.0282848798076922,11.766509999999982,2.8284879807692267,11.766509999999982,11.766509999999982,1.7984463829787234,18.763489999999997,79.84463829787232,18.763489999999997,18.763489999999997,1.0561991745400297,113.01653999999962,5.619917454002965,113.01653999999962,113.01653999999962,33154 25781
SF Count,25781,33154,sfmta274,Core/CBD,Loc,510.27545,1216.55713,670.02057,879.74646,100.58834,3377.1879499999995,1.0,11.0,3172.0,380.5,1129.5,840.0,799.0,23.0,1.3410655716162942,129.77544999999998,34.10655716162943,129.77544999999998,129.77544999999998,1.0770758123063302,87.05712999999992,7.707581230633016,87.05712999999992,87.05712999999992,0.7976435357142857,-169.97942999999998,-20.235646428571428,169.97942999999998,169.97942999999998,1.1010593992490614,80.74645999999996,10.105939924906126,80.74645999999996,80.74645999999996,4.373406086956522,77.58834,337.3406086956522,77.58834,77.58834,1.0646872477931904,205.18794999999955,6.468724779319027,205.18794999999955,205.18794999999955,25781 33154
SF Count,33154,25780,sfmta275,Core/CBD,Loc,517.12543,1239.22388,690.38727,949.49646,102.63834,3498.8713799999996,1.0,11.0,3172.0,380.5,1129.5,840.0,799.0,23.0,1.35906814717477,136.62543000000005,35.90681471747701,136.62543000000005,136.62543000000005,1.0971437627268703,109.72388000000001,9.71437627268703,109.72388000000001,109.72388000000001,0.8218896071428571,-149.61273000000006,-17.81103928571429,149.61273000000006,149.61273000000006,1.1883560200250312,150.49645999999996,18.835602002503123,150.49645999999996,150.49645999999996,4.46253652173913,79.63834,346.25365217391305,79.63834,79.63834,1.1030489848675913,326.8713799999996,10.30489848675913,326.8713799999996,326.8713799999996,33154 25780
SF Count,22239,22229,sfmta276,Urb,Loc,60.46935,41.87204,6.80962,24.49911,3.53103,137.18114999999997,3.0,11.0,490.0,88.0,188.5,119.5,91.0,3.0,0.6871517045454545,-27.53065,-31.284829545454546,27.53065,27.53065,0.22213283819628646,-146.62796,-77.78671618037136,146.62796,146.62796,0.056984267782426774,-112.69038,-94.30157322175732,112.69038,112.69038,0.269220989010989,-66.50089,-73.0779010989011,66.50089,66.50089,1.17701,0.5310299999999999,17.700999999999997,0.5310299999999999,0.5310299999999999,0.2799615306122448,-352.81885,-72.00384693877551,352.81885,352.81885,22239 22229
